Local Site Name,Month_Year,monthly_value,Site Latitude,Site Longitude,pollutant
NORTHBROOK WATER PLANT,2016-05,2.806451612903226,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2016-06,2.5,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2016-07,2.5161290322580645,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2016-08,3.032258064516129,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2016-09,2.6,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2016-10,3.4193548387096775,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2016-11,3.7333333333333334,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2016-12,2.8,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2017-01,3.4838709677419355,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2017-02,3.933333333333333,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2017-03,2.85,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2017-04,2.8666666666666667,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2017-05,3.064516129032258,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2017-06,3.3,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2017-07,2.2903225806451615,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2017-08,2.6774193548387095,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2017-09,3.3333333333333335,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2017-10,2.903225806451613,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2017-11,5.1,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2017-12,5.161290322580645,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2018-01,5.741935483870968,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2018-02,5.761904761904762,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2018-03,4.5,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2018-04,4.62962962962963,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2018-05,2.962962962962963,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2018-06,2.4,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2018-07,2.2903225806451615,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2018-08,2.935483870967742,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2018-09,2.433333333333333,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2018-10,3.0,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2018-11,3.6,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2018-12,4.354838709677419,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2019-01,4.419354838709677,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2019-02,4.4375,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2019-03,4.516129032258065,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2019-04,3.0526315789473686,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2019-05,2.870967741935484,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2019-06,2.1818181818181817,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2019-07,2.193548387096774,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2019-08,2.3548387096774195,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2019-09,2.6333333333333333,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2019-10,3.6774193548387095,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2019-11,3.1,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2019-12,4.258064516129032,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2020-01,3.225806451612903,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2020-02,3.0344827586206895,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2020-03,3.6774193548387095,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2020-04,2.8666666666666667,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2020-05,2.9545454545454546,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2020-06,2.769230769230769,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2020-07,2.375,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2020-08,2.25,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2020-10,2.740740740740741,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2020-11,2.966666666666667,42.139996190948,-87.7992269168431,co
NORTHBROOK WATER PLANT,2020-12,3.2580645161290325,42.139996190948,-87.7992269168431,co
