Local Site Name,Month_Year,Site Latitude,Site Longitude,CO,NO,PM10,PM2.5,SO2
LIBERTY SCHOOL,2023-10,41.8644264230095,-87.7489023825124,,,,37.19444444444444,
LIBERTY SCHOOL,2023-11,41.8644264230095,-87.7489023825124,,,,45.28125,
LIBERTY SCHOOL,2023-12,41.8644264230095,-87.7489023825124,,,,42.88235294117647,
LIBERTY SCHOOL,2024-01,41.8644264230095,-87.7489023825124,,,,42.189189189189186,
LIBERTY SCHOOL,2024-02,41.8644264230095,-87.7489023825124,,,,44.0,
LIBERTY SCHOOL,2024-03,41.8644264230095,-87.7489023825124,,,,37.77142857142857,
LIBERTY SCHOOL,2024-04,41.8644264230095,-87.7489023825124,,,,31.314285714285713,
LIBERTY SCHOOL,2024-05,41.8644264230095,-87.7489023825124,,,,39.205882352941174,
LIBERTY SCHOOL,2024-06,41.8644264230095,-87.7489023825124,,,,38.02857142857143,
LIBERTY SCHOOL,2024-07,41.8644264230095,-87.7489023825124,,,,44.885714285714286,
LIBERTY SCHOOL,2024-08,41.8644264230095,-87.7489023825124,,,,40.55555555555556,
LIBERTY SCHOOL,2024-09,41.8644264230095,-87.7489023825124,,,,43.142857142857146,
LIBERTY SCHOOL,2024-10,41.8644264230095,-87.7489023825124,,,,43.27272727272727,
LIBERTY SCHOOL,2024-11,41.8644264230095,-87.7489023825124,,,,37.457142857142856,
LIBERTY SCHOOL,2024-12,41.8644264230095,-87.7489023825124,,,,45.97222222222222,
MAYFAIR PUMP STATION,2014-07,41.9654848301767,-87.7499280553202,,,,51.166666666666664,
MAYFAIR PUMP STATION,2014-08,41.9654848301767,-87.7499280553202,,,,56.142857142857146,
MAYFAIR PUMP STATION,2014-09,41.9654848301767,-87.7499280553202,,,,57.285714285714285,
MAYFAIR PUMP STATION,2014-10,41.9654848301767,-87.7499280553202,,,,38.9,
MAYFAIR PUMP STATION,2014-11,41.9654848301767,-87.7499280553202,,,,52.77777777777778,
MAYFAIR PUMP STATION,2014-12,41.9654848301767,-87.7499280553202,,,,49.27272727272727,
MAYFAIR PUMP STATION,2015-01,41.9654848301767,-87.7499280553202,,,,55.2,
MAYFAIR PUMP STATION,2015-02,41.9654848301767,-87.7499280553202,,,,51.5,
MAYFAIR PUMP STATION,2015-03,41.9654848301767,-87.7499280553202,,,,52.27272727272727,
MAYFAIR PUMP STATION,2015-04,41.9654848301767,-87.7499280553202,,,,42.22222222222222,
MAYFAIR PUMP STATION,2015-05,41.9654848301767,-87.7499280553202,,,,40.7,
MAYFAIR PUMP STATION,2015-06,41.9654848301767,-87.7499280553202,,,,46.5,
MAYFAIR PUMP STATION,2015-07,41.9654848301767,-87.7499280553202,,,,48.0,
MAYFAIR PUMP STATION,2015-08,41.9654848301767,-87.7499280553202,,,,48.54545454545455,
MAYFAIR PUMP STATION,2015-09,41.9654848301767,-87.7499280553202,,,,45.77777777777778,
MAYFAIR PUMP STATION,2015-10,41.9654848301767,-87.7499280553202,,,,39.2,
MAYFAIR PUMP STATION,2015-11,41.9654848301767,-87.7499280553202,,,,43.0,
MAYFAIR PUMP STATION,2015-12,41.9654848301767,-87.7499280553202,,,,44.77777777777778,
MAYFAIR PUMP STATION,2016-01,41.9654848301767,-87.7499280553202,,,,48.81818181818182,
MAYFAIR PUMP STATION,2016-02,41.9654848301767,-87.7499280553202,,,,40.44444444444444,
MAYFAIR PUMP STATION,2016-03,41.9654848301767,-87.7499280553202,,,,39.3,
MAYFAIR PUMP STATION,2016-04,41.9654848301767,-87.7499280553202,,,,41.666666666666664,
MAYFAIR PUMP STATION,2016-05,41.9654848301767,-87.7499280553202,,,,43.7,
MAYFAIR PUMP STATION,2016-06,41.9654848301767,-87.7499280553202,,,,41.44444444444444,
MAYFAIR PUMP STATION,2016-07,41.9654848301767,-87.7499280553202,,,,46.6,
MAYFAIR PUMP STATION,2016-08,41.9654848301767,-87.7499280553202,,,,37.0,
MAYFAIR PUMP STATION,2016-09,41.9654848301767,-87.7499280553202,,,,37.7,
MAYFAIR PUMP STATION,2016-10,41.9654848301767,-87.7499280553202,,,,45.333333333333336,
MAYFAIR PUMP STATION,2016-11,41.9654848301767,-87.7499280553202,,,,56.5,
MAYFAIR PUMP STATION,2016-12,41.9654848301767,-87.7499280553202,,,,39.2,
MAYFAIR PUMP STATION,2017-01,41.9654848301767,-87.7499280553202,,,,51.18181818181818,
MAYFAIR PUMP STATION,2017-02,41.9654848301767,-87.7499280553202,,,,33.75,
MAYFAIR PUMP STATION,2017-03,41.9654848301767,-87.7499280553202,,,,36.63636363636363,
MAYFAIR PUMP STATION,2017-04,41.9654848301767,-87.7499280553202,,,,36.4,
MAYFAIR PUMP STATION,2017-05,41.9654848301767,-87.7499280553202,,,,38.1,
MAYFAIR PUMP STATION,2017-06,41.9654848301767,-87.7499280553202,,,,40.5,
MAYFAIR PUMP STATION,2017-07,41.9654848301767,-87.7499280553202,,,,47.5,
MAYFAIR PUMP STATION,2017-08,41.9654848301767,-87.7499280553202,,,,48.7,
MAYFAIR PUMP STATION,2017-09,41.9654848301767,-87.7499280553202,,,,47.333333333333336,
MAYFAIR PUMP STATION,2017-10,41.9654848301767,-87.7499280553202,,,,32.45454545454545,
MAYFAIR PUMP STATION,2017-11,41.9654848301767,-87.7499280553202,,,,46.44444444444444,
MAYFAIR PUMP STATION,2017-12,41.9654848301767,-87.7499280553202,,,,46.55555555555556,
MAYFAIR PUMP STATION,2018-01,41.9654848301767,-87.7499280553202,,,,45.0,
MAYFAIR PUMP STATION,2018-02,41.9654848301767,-87.7499280553202,,,,48.833333333333336,
MAYFAIR PUMP STATION,2018-03,41.9654848301767,-87.7499280553202,,,,35.4,
MAYFAIR PUMP STATION,2018-04,41.9654848301767,-87.7499280553202,,,,39.9,
MAYFAIR PUMP STATION,2018-05,41.9654848301767,-87.7499280553202,,,,43.57142857142857,
MAYFAIR PUMP STATION,2018-06,41.9654848301767,-87.7499280553202,,,,45.5,
MAYFAIR PUMP STATION,2018-07,41.9654848301767,-87.7499280553202,,,,46.44444444444444,
MAYFAIR PUMP STATION,2018-08,41.9654848301767,-87.7499280553202,,,,55.81818181818182,
MAYFAIR PUMP STATION,2018-09,41.9654848301767,-87.7499280553202,,,,40.888888888888886,
MAYFAIR PUMP STATION,2018-10,41.9654848301767,-87.7499280553202,,,,34.125,
MAYFAIR PUMP STATION,2018-11,41.9654848301767,-87.7499280553202,,,,46.333333333333336,
MAYFAIR PUMP STATION,2018-12,41.9654848301767,-87.7499280553202,,,,56.5,
MAYFAIR PUMP STATION,2019-01,41.9654848301767,-87.7499280553202,,,,45.375,
MAYFAIR PUMP STATION,2019-02,41.9654848301767,-87.7499280553202,,,,54.4,
MAYFAIR PUMP STATION,2019-03,41.9654848301767,-87.7499280553202,,,,35.125,
MAYFAIR PUMP STATION,2019-04,41.9654848301767,-87.7499280553202,,,,42.9,
MAYFAIR PUMP STATION,2019-05,41.9654848301767,-87.7499280553202,,,,37.8,
MAYFAIR PUMP STATION,2019-06,41.9654848301767,-87.7499280553202,,,,44.8,
MAYFAIR PUMP STATION,2019-07,41.9654848301767,-87.7499280553202,,,,48.9,
MAYFAIR PUMP STATION,2019-08,41.9654848301767,-87.7499280553202,,,,40.45454545454545,
MAYFAIR PUMP STATION,2019-09,41.9654848301767,-87.7499280553202,,,,45.3,
MAYFAIR PUMP STATION,2019-10,41.9654848301767,-87.7499280553202,,,,33.6,
MAYFAIR PUMP STATION,2019-11,41.9654848301767,-87.7499280553202,,,,45.4,
MAYFAIR PUMP STATION,2019-12,41.9654848301767,-87.7499280553202,,,,55.7,
MAYFAIR PUMP STATION,2020-01,41.9654848301767,-87.7499280553202,,,,46.18181818181818,
MAYFAIR PUMP STATION,2020-02,41.9654848301767,-87.7499280553202,,,,43.666666666666664,
MAYFAIR PUMP STATION,2020-03,41.9654848301767,-87.7499280553202,,,,44.36363636363637,
MAYFAIR PUMP STATION,2020-04,41.9654848301767,-87.7499280553202,,,,41.8,
MAYFAIR PUMP STATION,2020-05,41.9654848301767,-87.7499280553202,,,,36.55555555555556,
MAYFAIR PUMP STATION,2020-06,41.9654848301767,-87.7499280553202,,,,54.2,
MAYFAIR PUMP STATION,2020-07,41.9654848301767,-87.7499280553202,,,,45.875,
MAYFAIR PUMP STATION,2020-08,41.9654848301767,-87.7499280553202,,,,45.81818181818182,
MAYFAIR PUMP STATION,2020-09,41.9654848301767,-87.7499280553202,,,,47.4,
MAYFAIR PUMP STATION,2020-10,41.9654848301767,-87.7499280553202,,,,46.5,
MAYFAIR PUMP STATION,2020-11,41.9654848301767,-87.7499280553202,,,,57.0,
MAYFAIR PUMP STATION,2020-12,41.9654848301767,-87.7499280553202,,,,67.57142857142857,
MAYFAIR PUMP STATION,2021-01,41.9654848301767,-87.7499280553202,,,,55.5,
MAYFAIR PUMP STATION,2021-02,41.9654848301767,-87.7499280553202,,,,52.75,
MAYFAIR PUMP STATION,2021-03,41.9654848301767,-87.7499280553202,,,,46.2,
MAYFAIR PUMP STATION,2021-04,41.9654848301767,-87.7499280553202,,,,38.666666666666664,
MAYFAIR PUMP STATION,2021-05,41.9654848301767,-87.7499280553202,,,,37.2,
MAYFAIR PUMP STATION,2021-06,41.9654848301767,-87.7499280553202,,,,46.875,
MAYFAIR PUMP STATION,2021-07,41.9654848301767,-87.7499280553202,,,,50.5,
MAYFAIR PUMP STATION,2021-08,41.9654848301767,-87.7499280553202,,,,55.1,
MAYFAIR PUMP STATION,2021-09,41.9654848301767,-87.7499280553202,,,,42.0,
MAYFAIR PUMP STATION,2021-10,41.9654848301767,-87.7499280553202,,,,37.111111111111114,
MAYFAIR PUMP STATION,2021-11,41.9654848301767,-87.7499280553202,,,,40.5,
MAYFAIR PUMP STATION,2021-12,41.9654848301767,-87.7499280553202,,,,44.44444444444444,
MAYFAIR PUMP STATION,2022-01,41.9654848301767,-87.7499280553202,,,,40.666666666666664,
MAYFAIR PUMP STATION,2022-02,41.9654848301767,-87.7499280553202,,,,42.1,
MAYFAIR PUMP STATION,2022-03,41.9654848301767,-87.7499280553202,,,,35.6,
MAYFAIR PUMP STATION,2022-04,41.9654848301767,-87.7499280553202,,,,37.8,
MAYFAIR PUMP STATION,2022-05,41.9654848301767,-87.7499280553202,,,,40.6,
MAYFAIR PUMP STATION,2022-06,41.9654848301767,-87.7499280553202,,,,40.7,
MAYFAIR PUMP STATION,2022-07,41.9654848301767,-87.7499280553202,,,,43.81818181818182,
MAYFAIR PUMP STATION,2022-08,41.9654848301767,-87.7499280553202,,,,44.9,
MAYFAIR PUMP STATION,2022-09,41.9654848301767,-87.7499280553202,,,,41.4,
MAYFAIR PUMP STATION,2022-10,41.9654848301767,-87.7499280553202,,,,42.4,
MAYFAIR PUMP STATION,2022-11,41.9654848301767,-87.7499280553202,,,,45.3,
MAYFAIR PUMP STATION,2022-12,41.9654848301767,-87.7499280553202,,,,54.0,
MAYFAIR PUMP STATION,2023-01,41.9654848301767,-87.7499280553202,,,,45.4,
MAYFAIR PUMP STATION,2023-02,41.9654848301767,-87.7499280553202,,,,46.875,
MAYFAIR PUMP STATION,2023-03,41.9654848301767,-87.7499280553202,,,,42.0,
MAYFAIR PUMP STATION,2023-04,41.9654848301767,-87.7499280553202,,,,39.36363636363637,
MAYFAIR PUMP STATION,2023-05,41.9654848301767,-87.7499280553202,,,,49.8,
MAYFAIR PUMP STATION,2023-06,41.9654848301767,-87.7499280553202,,,,63.55555555555556,
MAYFAIR PUMP STATION,2023-07,41.9654848301767,-87.7499280553202,,,,50.0,
MAYFAIR PUMP STATION,2023-08,41.9654848301767,-87.7499280553202,,,,49.0,
MAYFAIR PUMP STATION,2023-09,41.9654848301767,-87.7499280553202,,,,50.6,
MAYFAIR PUMP STATION,2023-10,41.9654848301767,-87.7499280553202,,,,38.5,
MAYFAIR PUMP STATION,2023-11,41.9654848301767,-87.7499280553202,,,,49.3,
MAYFAIR PUMP STATION,2023-12,41.9654848301767,-87.7499280553202,,,,42.77777777777778,
MAYFAIR PUMP STATION,2024-01,41.9654848301767,-87.7499280553202,,,,42.22222222222222,
MAYFAIR PUMP STATION,2024-02,41.9654848301767,-87.7499280553202,,,,46.3,
MAYFAIR PUMP STATION,2024-03,41.9654848301767,-87.7499280553202,,,,35.09090909090909,
MAYFAIR PUMP STATION,2024-04,41.9654848301767,-87.7499280553202,,,,23.3,
MAYFAIR PUMP STATION,2024-05,41.9654848301767,-87.7499280553202,,,,34.4,
MAYFAIR PUMP STATION,2024-06,41.9654848301767,-87.7499280553202,,,,40.4,
MAYFAIR PUMP STATION,2024-07,41.9654848301767,-87.7499280553202,,,,48.0,
MAYFAIR PUMP STATION,2024-08,41.9654848301767,-87.7499280553202,,,,41.36363636363637,
MAYFAIR PUMP STATION,2024-09,41.9654848301767,-87.7499280553202,,,,40.3,
MAYFAIR PUMP STATION,2024-10,41.9654848301767,-87.7499280553202,,,,42.48648648648648,
MAYFAIR PUMP STATION,2024-11,41.9654848301767,-87.7499280553202,,,,35.743589743589745,
MAYFAIR PUMP STATION,2024-12,41.9654848301767,-87.7499280553202,,,,45.416666666666664,
NORTHBROOK WATER PLANT,2011-01,42.139996190948,-87.7992269168431,4.230769230769231,29.761904761904763,15.0,56.05714285714286,7.44
NORTHBROOK WATER PLANT,2011-02,42.139996190948,-87.7992269168431,3.625,,6.6,61.06666666666667,4.407407407407407
NORTHBROOK WATER PLANT,2011-03,42.139996190948,-87.7992269168431,3.0416666666666665,,8.6,46.8,3.217391304347826
NORTHBROOK WATER PLANT,2011-04,42.139996190948,-87.7992269168431,2.7,,15.666666666666666,43.0,1.6
NORTHBROOK WATER PLANT,2011-05,42.139996190948,-87.7992269168431,2.6551724137931036,17.166666666666668,10.2,34.8,1.5161290322580645
NORTHBROOK WATER PLANT,2011-06,42.139996190948,-87.7992269168431,2.636363636363636,17.533333333333335,11.0,47.71875,3.2666666666666666
NORTHBROOK WATER PLANT,2011-07,42.139996190948,-87.7992269168431,3.612903225806451,18.896551724137932,14.6,62.08108108108108,6.517241379310345
NORTHBROOK WATER PLANT,2011-08,42.139996190948,-87.7992269168431,3.4838709677419355,20.516129032258064,17.833333333333332,56.55882352941177,5.580645161290323
NORTHBROOK WATER PLANT,2011-09,42.139996190948,-87.7992269168431,3.8333333333333335,15.633333333333333,9.2,44.28947368421053,6.366666666666666
NORTHBROOK WATER PLANT,2011-10,42.139996190948,-87.7992269168431,4.612903225806452,25.774193548387096,18.4,36.76190476190476,8.806451612903226
NORTHBROOK WATER PLANT,2011-11,42.139996190948,-87.7992269168431,3.1666666666666665,21.766666666666666,12.25,42.705882352941174,6.933333333333334
NORTHBROOK WATER PLANT,2011-12,42.139996190948,-87.7992269168431,3.225806451612903,26.516129032258064,7.2,43.14634146341464,7.774193548387097
NORTHBROOK WATER PLANT,2012-01,42.139996190948,-87.7992269168431,4.0,28.93548387096774,12.0,49.714285714285715,7.193548387096774
NORTHBROOK WATER PLANT,2012-02,42.139996190948,-87.7992269168431,3.310344827586207,28.925925925925927,9.6,52.861111111111114,4.0344827586206895
NORTHBROOK WATER PLANT,2012-03,42.139996190948,-87.7992269168431,2.806451612903226,17.4375,16.0,49.64705882352941,5.645161290322581
NORTHBROOK WATER PLANT,2012-04,42.139996190948,-87.7992269168431,2.566666666666667,18.733333333333334,13.5,36.0,3.6
NORTHBROOK WATER PLANT,2012-05,42.139996190948,-87.7992269168431,3.064516129032258,19.06451612903226,16.0,44.333333333333336,3.0
NORTHBROOK WATER PLANT,2012-06,42.139996190948,-87.7992269168431,3.0,19.0,13.0,55.13333333333333,4.0
NORTHBROOK WATER PLANT,2012-07,42.139996190948,-87.7992269168431,3.3225806451612905,17.419354838709676,17.6,63.58620689655172,4.32258064516129
NORTHBROOK WATER PLANT,2012-08,42.139996190948,-87.7992269168431,3.9166666666666665,22.483870967741936,21.0,53.67857142857143,6.516129032258065
NORTHBROOK WATER PLANT,2012-09,42.139996190948,-87.7992269168431,,21.866666666666667,14.6,46.921052631578945,1.5666666666666669
NORTHBROOK WATER PLANT,2012-10,42.139996190948,-87.7992269168431,,20.387096774193548,14.6,39.21052631578947,2.5483870967741935
NORTHBROOK WATER PLANT,2012-11,42.139996190948,-87.7992269168431,4.625,28.766666666666666,23.8,50.675,5.266666666666667
NORTHBROOK WATER PLANT,2012-12,42.139996190948,-87.7992269168431,4.0,24.129032258064516,20.25,46.5945945945946,3.161290322580645
NORTHBROOK WATER PLANT,2013-01,42.139996190948,-87.7992269168431,2.8461538461538463,27.419354838709676,14.333333333333334,47.333333333333336,2.7666666666666666
NORTHBROOK WATER PLANT,2013-02,42.139996190948,-87.7992269168431,,28.64,9.3,53.5,3.0714285714285716
NORTHBROOK WATER PLANT,2013-03,42.139996190948,-87.7992269168431,,29.806451612903224,7.9,40.44444444444444,3.5161290322580645
NORTHBROOK WATER PLANT,2013-04,42.139996190948,-87.7992269168431,,23.133333333333333,14.1,36.5,2.466666666666667
NORTHBROOK WATER PLANT,2013-05,42.139996190948,-87.7992269168431,,19.225806451612904,14.22222222222222,44.45454545454545,2.967741935483871
NORTHBROOK WATER PLANT,2013-06,42.139996190948,-87.7992269168431,2.7777777777777777,17.0,17.714285714285715,53.4,1.9666666666666663
NORTHBROOK WATER PLANT,2013-07,42.139996190948,-87.7992269168431,2.935483870967742,14.612903225806452,16.7,63.0,3.161290322580645
NORTHBROOK WATER PLANT,2013-08,42.139996190948,-87.7992269168431,3.096774193548387,18.612903225806452,15.571428571428571,52.09090909090909,2.129032258064516
NORTHBROOK WATER PLANT,2013-09,42.139996190948,-87.7992269168431,3.1333333333333333,17.233333333333334,15.25,41.46666666666667,3.1333333333333333
NORTHBROOK WATER PLANT,2013-10,42.139996190948,-87.7992269168431,3.4516129032258065,20.566666666666663,13.818181818181818,34.08571428571429,1.4838709677419355
NORTHBROOK WATER PLANT,2013-11,42.139996190948,-87.7992269168431,2.125,20.266666666666666,9.6,33.5,2.5
NORTHBROOK WATER PLANT,2013-12,42.139996190948,-87.7992269168431,2.7037037037037037,24.387096774193548,21.7,49.8421052631579,3.75
NORTHBROOK WATER PLANT,2014-01,42.139996190948,-87.7992269168431,3.8,26.93548387096774,14.571428571428571,41.026315789473685,1.4615384615384617
NORTHBROOK WATER PLANT,2014-02,42.139996190948,-87.7992269168431,3.3846153846153846,34.214285714285715,15.0,56.0,5.16
NORTHBROOK WATER PLANT,2014-03,42.139996190948,-87.7992269168431,3.193548387096774,26.580645161290324,17.4,53.114285714285714,2.9166666666666665
NORTHBROOK WATER PLANT,2014-04,42.139996190948,-87.7992269168431,3.6666666666666665,19.857142857142858,16.571428571428573,44.15625,0.4444444444444444
NORTHBROOK WATER PLANT,2014-05,42.139996190948,-87.7992269168431,2.6,17.310344827586206,18.1,39.13513513513514,0.7272727272727273
NORTHBROOK WATER PLANT,2014-06,42.139996190948,-87.7992269168431,2.966666666666667,12.566666666666666,13.333333333333334,48.333333333333336,1.3333333333333333
NORTHBROOK WATER PLANT,2014-07,42.139996190948,-87.7992269168431,3.0,13.612903225806452,13.545454545454543,46.24444444444445,2.8076923076923075
NORTHBROOK WATER PLANT,2014-08,42.139996190948,-87.7992269168431,3.064516129032258,13.741935483870968,17.2,55.4,1.411764705882353
NORTHBROOK WATER PLANT,2014-09,42.139996190948,-87.7992269168431,4.066666666666666,16.533333333333335,20.77777777777778,48.142857142857146,3.090909090909091
NORTHBROOK WATER PLANT,2014-10,42.139996190948,-87.7992269168431,2.967741935483871,15.96551724137931,18.333333333333332,37.975,1.5909090909090908
NORTHBROOK WATER PLANT,2014-11,42.139996190948,-87.7992269168431,2.7777777777777777,20.366666666666667,14.875,42.666666666666664,1.2592592592592593
NORTHBROOK WATER PLANT,2014-12,42.139996190948,-87.7992269168431,3.2903225806451615,21.419354838709676,7.416666666666667,49.23809523809524,2.466666666666667
NORTHBROOK WATER PLANT,2015-01,42.139996190948,-87.7992269168431,3.3548387096774195,26.0,10.22222222222222,45.94871794871795,
NORTHBROOK WATER PLANT,2015-02,42.139996190948,-87.7992269168431,4.892857142857143,29.642857142857142,16.75,47.714285714285715,
NORTHBROOK WATER PLANT,2015-03,42.139996190948,-87.7992269168431,3.5483870967741935,26.741935483870968,13.25,48.57142857142857,2.5
NORTHBROOK WATER PLANT,2015-04,42.139996190948,-87.7992269168431,3.592592592592593,19.541666666666668,19.11111111111111,38.0,1.1333333333333333
NORTHBROOK WATER PLANT,2015-05,42.139996190948,-87.7992269168431,3.741935483870967,16.225806451612904,16.6,43.23529411764706,1.137931034482759
NORTHBROOK WATER PLANT,2015-06,42.139996190948,-87.7992269168431,3.2666666666666666,13.9,13.666666666666666,52.904761904761905,1.6
NORTHBROOK WATER PLANT,2015-07,42.139996190948,-87.7992269168431,5.387096774193548,13.580645161290322,37.5,62.97435897435897,2.4193548387096775
NORTHBROOK WATER PLANT,2015-08,42.139996190948,-87.7992269168431,6.833333333333333,13.483870967741936,20.8,47.054054054054056,1.52
NORTHBROOK WATER PLANT,2015-09,42.139996190948,-87.7992269168431,2.6153846153846154,16.0,19.7,50.875,2.966666666666667
NORTHBROOK WATER PLANT,2015-10,42.139996190948,-87.7992269168431,2.096774193548387,14.387096774193548,20.11111111111111,38.125,1.8571428571428572
NORTHBROOK WATER PLANT,2015-11,42.139996190948,-87.7992269168431,3.4,20.066666666666663,14.8,49.15,2.931034482758621
NORTHBROOK WATER PLANT,2015-12,42.139996190948,-87.7992269168431,3.0,17.967741935483872,12.4,39.26086956521739,1.5
NORTHBROOK WATER PLANT,2016-01,42.139996190948,-87.7992269168431,3.2580645161290325,23.64516129032258,16.5,44.175,2.6
NORTHBROOK WATER PLANT,2016-02,42.139996190948,-87.7992269168431,3.310344827586207,22.896551724137932,13.11111111111111,38.592592592592595,0.631578947368421
NORTHBROOK WATER PLANT,2016-03,42.139996190948,-87.7992269168431,3.225806451612903,18.322580645161292,7.375,29.266666666666666,1.032258064516129
NORTHBROOK WATER PLANT,2016-04,42.139996190948,-87.7992269168431,2.433333333333333,,15.833333333333334,46.85294117647059,0.5333333333333333
NORTHBROOK WATER PLANT,2016-05,42.139996190948,-87.7992269168431,2.806451612903226,,23.2,46.333333333333336,0.4193548387096774
NORTHBROOK WATER PLANT,2016-06,42.139996190948,-87.7992269168431,2.5,,14.6,49.54054054054054,0.7
NORTHBROOK WATER PLANT,2016-07,42.139996190948,-87.7992269168431,2.5161290322580645,,15.0,52.69230769230769,0.7741935483870968
NORTHBROOK WATER PLANT,2016-08,42.139996190948,-87.7992269168431,3.032258064516129,,17.3,49.225,2.7419354838709675
NORTHBROOK WATER PLANT,2016-09,42.139996190948,-87.7992269168431,2.6,,15.5,37.333333333333336,3.3333333333333335
NORTHBROOK WATER PLANT,2016-10,42.139996190948,-87.7992269168431,3.4193548387096775,,10.4,39.23076923076923,
NORTHBROOK WATER PLANT,2016-11,42.139996190948,-87.7992269168431,3.7333333333333334,,16.0,43.18421052631579,
NORTHBROOK WATER PLANT,2016-12,42.139996190948,-87.7992269168431,2.8,,12.4,48.54054054054054,1.5
NORTHBROOK WATER PLANT,2017-01,42.139996190948,-87.7992269168431,3.4838709677419355,,11.818181818181818,50.76315789473684,0.6666666666666666
NORTHBROOK WATER PLANT,2017-02,42.139996190948,-87.7992269168431,3.933333333333333,,14.142857142857142,44.27777777777778,1.0357142857142858
NORTHBROOK WATER PLANT,2017-03,42.139996190948,-87.7992269168431,2.85,,9.3,37.86842105263158,0.7666666666666667
NORTHBROOK WATER PLANT,2017-04,42.139996190948,-87.7992269168431,2.8666666666666667,,12.8,33.8974358974359,1.1333333333333333
NORTHBROOK WATER PLANT,2017-05,42.139996190948,-87.7992269168431,3.064516129032258,,13.181818181818182,25.666666666666668,0.4074074074074074
NORTHBROOK WATER PLANT,2017-06,42.139996190948,-87.7992269168431,3.3,,13.9,36.39393939393939,0.8666666666666667
NORTHBROOK WATER PLANT,2017-07,42.139996190948,-87.7992269168431,2.2903225806451615,,14.8,39.48780487804878,1.0
NORTHBROOK WATER PLANT,2017-08,42.139996190948,-87.7992269168431,2.6774193548387095,,11.9,46.8,0.1
NORTHBROOK WATER PLANT,2017-09,42.139996190948,-87.7992269168431,3.3333333333333335,,21.7,39.148148148148145,0.1724137931034483
NORTHBROOK WATER PLANT,2017-10,42.139996190948,-87.7992269168431,2.903225806451613,,9.5,30.324324324324323,0.1612903225806451
NORTHBROOK WATER PLANT,2017-11,42.139996190948,-87.7992269168431,5.1,,13.4,42.41025641025641,0.1333333333333333
NORTHBROOK WATER PLANT,2017-12,42.139996190948,-87.7992269168431,5.161290322580645,,18.3,46.351351351351354,0.2608695652173913
NORTHBROOK WATER PLANT,2018-01,42.139996190948,-87.7992269168431,5.741935483870968,,16.6,45.292682926829265,0.5185185185185185
NORTHBROOK WATER PLANT,2018-02,42.139996190948,-87.7992269168431,5.761904761904762,,14.3,43.26315789473684,0.7894736842105263
NORTHBROOK WATER PLANT,2018-03,42.139996190948,-87.7992269168431,4.5,,6.4,34.31707317073171,1.0
NORTHBROOK WATER PLANT,2018-04,42.139996190948,-87.7992269168431,4.62962962962963,,9.181818181818182,34.83783783783784,1.4666666666666666
NORTHBROOK WATER PLANT,2018-05,42.139996190948,-87.7992269168431,2.962962962962963,,20.142857142857142,42.25,1.7741935483870968
NORTHBROOK WATER PLANT,2018-06,42.139996190948,-87.7992269168431,2.4,,12.5,41.1,2.033333333333333
NORTHBROOK WATER PLANT,2018-07,42.139996190948,-87.7992269168431,2.2903225806451615,,17.0,45.023809523809526,0.2903225806451613
NORTHBROOK WATER PLANT,2018-08,42.139996190948,-87.7992269168431,2.935483870967742,,14.9,51.75609756097561,0.1923076923076923
NORTHBROOK WATER PLANT,2018-09,42.139996190948,-87.7992269168431,2.433333333333333,,14.6,33.8974358974359,0.2916666666666667
NORTHBROOK WATER PLANT,2018-10,42.139996190948,-87.7992269168431,3.0,,9.375,34.2,0.1290322580645161
NORTHBROOK WATER PLANT,2018-11,42.139996190948,-87.7992269168431,3.6,,11.625,44.77777777777778,0.4666666666666667
NORTHBROOK WATER PLANT,2018-12,42.139996190948,-87.7992269168431,4.354838709677419,,11.7,54.51219512195122,0.8666666666666667
NORTHBROOK WATER PLANT,2019-01,42.139996190948,-87.7992269168431,4.419354838709677,,12.4,45.26829268292683,0.7741935483870968
NORTHBROOK WATER PLANT,2019-02,42.139996190948,-87.7992269168431,4.4375,,10.6,49.108108108108105,1.0
NORTHBROOK WATER PLANT,2019-03,42.139996190948,-87.7992269168431,4.516129032258065,,9.1,43.09756097560975,0.1935483870967742
NORTHBROOK WATER PLANT,2019-04,42.139996190948,-87.7992269168431,3.0526315789473686,,10.2,37.421052631578945,1.3793103448275863
NORTHBROOK WATER PLANT,2019-05,42.139996190948,-87.7992269168431,2.870967741935484,,10.77777777777778,29.82926829268293,2.76
NORTHBROOK WATER PLANT,2019-06,42.139996190948,-87.7992269168431,2.1818181818181817,,16.8,39.083333333333336,0.9642857142857144
NORTHBROOK WATER PLANT,2019-07,42.139996190948,-87.7992269168431,2.193548387096774,,16.5,45.90243902439025,0.3225806451612903
NORTHBROOK WATER PLANT,2019-08,42.139996190948,-87.7992269168431,2.3548387096774195,,11.416666666666666,34.904761904761905,0.8387096774193549
NORTHBROOK WATER PLANT,2019-09,42.139996190948,-87.7992269168431,2.6333333333333333,,14.9,38.35897435897436,1.3333333333333333
NORTHBROOK WATER PLANT,2019-10,42.139996190948,-87.7992269168431,3.6774193548387095,,8.8,32.58536585365854,2.6129032258064515
NORTHBROOK WATER PLANT,2019-11,42.139996190948,-87.7992269168431,3.1,,10.3,43.526315789473685,3.7
NORTHBROOK WATER PLANT,2019-12,42.139996190948,-87.7992269168431,4.258064516129032,,13.3,52.475,1.2962962962962965
